"","RCAN3","EPS8L3","ACP6","FAM189B","TPR","C4BPA","HHAT","LPGAT1","RPS6KC1","MTR","SLC25A16","PSAP","FRAT2","EIF3A","ZBTB3","NAA40","EHBP1L1","TMEM135","MMP1","CYP27B1","MDM1","SLC35E3","IFT88","UBL3","NAA16","ATP7B","CDC16","GTF2A1","RFX7","PIAS1","CALML4","ABAT","AMFR","RAP1GAP2","KRT12","HOXB5","SPATA20","MBTD1","NAPG","IMPACT","POLI","KDSR","VPS4B","CIRBP","CEACAM7","ZNF226","ZNF587","MZF1","LTBP1","DYNC2LI1","MTIF2","ALMS1","TTC31","TBC1D8","MFSD9","RAB22A","SLC2A11","BAIAP2L2","CBX7","GRAMD4","DENND6B","ROBO1","TFDP2","RSRC1","SEC62","KLHL24","UBXN7","DCAF16","LIAS","GALNT7","DCTD","ANKRA2","RHOBTB3","KIF3A","SMAD5","TRIM52","ATXN1","DDX43","PEX7","GPNMB","KRIT1","KCND2","TMEM209","DDHD2","ERMP1","MLLT3","PLAA","IFT74","UBAP2","XPA","GNL3L","ARHGEF9","APOOL","MBNL3"
"Series8_A549_HPIV3_3",5.41164605185504,4.12713438504509,5.54907608489522,6.16961073249146,8.34545542816193,2.56494935746154,4.33073334028633,7.62803112693033,6.71901315438526,6.54965074223381,4.72738781871234,9.35617082018772,4.26267987704132,8.84822206837138,3.46573590279973,6.07534603108868,6.97354301952014,5.92157841964382,2.07944154167984,3.29583686600433,5.41164605185504,5.29831736654804,5.64190707093811,5.65599181081985,5.4553211153577,4.90527477843843,6.98749024700099,6.29156913955832,6.7202201551353,6.69826805411541,5.0998664278242,2.99573227355399,6.91968384984741,5.75257263882563,0,4.34380542185368,7.15773548424991,5.76519110278484,5.68357976733868,5.8111409929767,5.12396397940326,6.38519439899773,6.49828214947643,6.36302810354046,1.94591014905531,5.25749537202778,5.71702770140622,4.80402104473326,6.46769872610435,5.32787616878958,7.02286808608264,6.22059017009974,6.07534603108868,7.48155570190952,5.10594547390058,6.46458830368996,3.91202300542815,4.80402104473326,4.14313472639153,5.05624580534831,3.55534806148941,6.67076632084587,5.95583736946483,5.90536184805457,7.76344638872736,5.03043792139244,5.66988092298052,4.88280192258637,4.61512051684126,7.03174125876313,6.8134445995109,5.01727983681492,5.32787616878958,6.04973345523196,6.59850902861452,4.58496747867057,4.88280192258637,0,4.24849524204936,2.63905732961526,6.53233429222235,0,6.35957386867238,6.71901315438526,7.17625453201714,6.45990445437753,6.60665018619822,6.24804287450843,7.12286665859908,5.08759633523238,7.07242190053737,5.54907608489522,5.96870755998537,0
"Series8_A549_HPIV3_2",5.42053499927229,3.61091791264422,5.27299955856375,6.04263283368238,7.94697135769359,2.07944154167984,4.18965474202643,7.3790081276283,6.30627528694802,6.33682573114644,4.61512051684126,9.29963247945494,4.47733681447821,8.60061479955531,3.36729582998647,5.98896141688986,7.18311170174328,5.75257263882563,1.09861228866811,3.3322045101752,5.40267738187228,5.27299955856375,5.37989735354046,5.27299955856375,5.28320372873799,4.78749174278205,6.58479139238572,6.08904487544685,6.47850964220857,6.25382881157547,4.87519732320115,2.30258509299405,6.84054652928869,5.57215403217776,0,4.18965474202643,7.12447826249342,5.30330490805908,5.42934562895444,5.55682806169954,4.98360662170834,6.18208490671663,6.29710931993394,6.4393503711001,1.6094379124341,4.99721227376411,5.59098698051086,5.02388052084628,6.10479323241498,5.32787616878958,6.83947643822884,6.01859321449623,5.96614673912369,7.07496319796604,5.12396397940326,6.22059017009974,3.87120101090789,4.78749174278205,4.45434729625351,5.36597601502185,3.2188758248682,6.19847871649231,5.73979291217923,5.8348107370626,7.55118686729615,4.7361984483945,5.36129216570943,4.74493212836325,4.8283137373023,6.66695679242921,6.64898455002478,4.9272536851572,5.2040066870768,5.95583736946483,6.40687998606931,4.29045944114839,4.68213122712422,0,3.93182563272433,1.94591014905531,6.21260609575152,0,6.05443934626937,6.39692965521615,7.02553831463852,5.99645208861902,6.4118182677099,5.97888576490112,6.84800527457636,5.2040066870768,6.98286275146894,5.33271879326537,5.74939298590825,0
"Series8_A549_HPIV3_1",5.65599181081985,3.91202300542815,5.4553211153577,5.86929691313377,8.60502090178176,3.17805383034795,4.33073334028633,7.89692465626886,6.96224346426621,6.70196036600254,4.80402104473326,9.35279433977112,4.67282883446191,9.0594011964109,3.73766961828337,6.20050917404269,6.94793706861497,6.10702288774225,2.30258509299405,3.49650756146648,5.8171111599632,5.50938833662798,5.9295891433899,5.71702770140622,5.52545293913178,4.85203026391962,7.1731917424866,6.58202513889283,7.07749805356923,6.93731408122368,5.03695260241363,2.56494935746154,6.98656645940643,5.83188247728352,0,4.47733681447821,7.05875815251866,5.89715386763674,5.91620206260743,5.8636311755981,5.47227067367148,6.62273632394984,6.62539236800796,6.44413125670044,1.94591014905531,5.4971682252932,5.86078622346587,4.87519732320115,6.47697236288968,5.71373280550937,7.21890970761906,6.57786135772105,5.92692602597041,7.72090525193678,5.08140436498446,6.60665018619822,4.04305126783455,4.78749174278205,4.02535169073515,5.15905529921453,3.2188758248682,6.86901445066571,6.1779441140506,6.17586727010576,7.9912539298402,5.16478597392351,5.94803498918065,5.14749447681345,4.97673374242057,7.24351297466548,6.74993119378857,5.17048399503815,5.7037824746562,6.3456363608286,6.68336094576627,4.63472898822964,5.23644196282995,0,4.20469261939097,2.56494935746154,6.80682936039218,0,6.34035930372775,6.86693328446188,7.48268182815465,6.75576892198425,6.85751406254539,6.61069604471776,7.25063551189868,5.37989735354046,6.91968384984741,5.5834963087817,6.27476202124194,0
"Series9_NHBE_Mock_1",4.53259949315326,0,4.04305126783455,6.11589212548303,6.49375383985169,0,2.19722457733622,5.19849703126583,4.34380542185368,5.29330482472449,4.21950770517611,8.4213428657594,3.85014760171006,7.60837447438078,1.79175946922805,5.14166355650266,6.18826412308259,4.12713438504509,5.43372200355424,4.33073334028633,3.46573590279973,4.35670882668959,3.89182029811063,4.44265125649032,4.06044301054642,4.48863636973214,5.85793315448346,4.55387689160054,5.43372200355424,5.08140436498446,4.04305126783455,4.77068462446567,6.0330862217988,5.42934562895444,0,0,5.64544689764324,3.80666248977032,5.01727983681492,4.69134788222914,4.02535169073515,5.96357934361845,6.4118182677099,6.14846829591765,0.693147180559945,3.49650756146648,4.29045944114839,4.59511985013459,5.82600010738045,3.95124371858143,5.67332326717149,4.26267987704132,4.80402104473326,4.91265488573605,4.45434729625351,5.89715386763674,3.13549421592915,2.39789527279837,2.63905732961526,4.47733681447821,2.07944154167984,5.43372200355424,4.89034912822175,4.30406509320417,6.39692965521615,3.85014760171006,4.17438726989564,4.29045944114839,4.36944785246702,5.62762111369064,6.12029741895095,4.0943445622221,4.77912349311153,4.59511985013459,5.14749447681345,3.25809653802148,4.58496747867057,1.38629436111989,4.02535169073515,4.89034912822175,5.01063529409626,0,4.59511985013459,5.48063892334199,5.98645200528444,4.27666611901606,5.62040086571715,4.02535169073515,5.97888576490112,3.52636052461616,4.72738781871234,4.20469261939097,4.02535169073515,3.61091791264422
"Series9_NHBE_Mock_2",4.66343909411207,0,4.27666611901606,6.06842558824411,6.53813982376767,0,2.484906649788,5.34233425196481,4.58496747867057,5.16478597392351,4.27666611901606,8.36427508499152,4.04305126783455,7.54908271081229,1.79175946922805,5.19295685089021,6.17170059741091,4.07753744390572,5.61677109766657,4.21950770517611,3.58351893845611,4.4188406077966,3.55534806148941,4.55387689160054,3.95124371858143,4.44265125649032,5.83188247728352,4.78749174278205,5.16478597392351,4.99721227376411,3.76120011569356,4.74493212836325,6.16120732169508,5.35658627467201,0,0,5.65948221575962,3.68887945411394,5.14749447681345,4.77068462446567,4.15888308335967,5.93224518744801,6.41017488196617,6.19236248947487,1.6094379124341,3.52636052461616,4.29045944114839,4.4188406077966,5.8348107370626,4.07753744390572,5.55682806169954,4.11087386417331,4.75359019110636,4.99721227376411,4.60517018598809,5.87211778947542,3.13549421592915,1.79175946922805,2.77258872223978,4.85203026391962,1.6094379124341,5.20948615284142,4.90527477843843,4.31748811353631,6.48616078894409,3.98898404656427,4.02535169073515,4.4188406077966,4.33073334028633,5.57215403217776,6.2363695902037,4.15888308335967,4.89783979995091,5.01727983681492,5.26785815906333,2.83321334405622,4.59511985013459,0.693147180559945,3.97029191355212,5.04342511691925,4.77068462446567,0,4.91998092582813,5.65599181081985,6.03068526026126,4.24849524204936,5.55295958492162,3.68887945411394,5.99893656194668,4.02535169073515,4.7361984483945,4.17438726989564,3.89182029811063,3.52636052461616
"Series9_NHBE_Mock_3",4.83628190695148,0,4.68213122712422,6.33505425149806,6.44094654063292,0,2.89037175789616,5.605802066296,5.01727983681492,5.35185813347607,4.52178857704904,8.83346272071993,4.36944785246702,7.69256964806791,3.17805383034795,5.12989871492307,6.45047042214418,5.00394630594546,6.42162226780652,4.96284463025991,3.73766961828337,4.55387689160054,4.0943445622221,4.90527477843843,4.49980967033027,4.44265125649032,6.23048144757848,5.03695260241363,5.35185813347607,5.18178355029209,3.63758615972639,4.97673374242057,6.19031540585315,5.19849703126583,0,1.09861228866811,5.89440283426485,4.24849524204936,5.62762111369064,5.46383180502561,4.85981240436167,6.27664348934164,6.98007594056176,6.63987583382654,1.38629436111989,4.04305126783455,5.11198778835654,4.969813299576,6.11368217983223,5.01063529409626,6.00388706710654,3.95124371858143,4.86753445045558,4.93447393313069,4.64439089914137,6.45519856334012,3.66356164612965,2.19722457733622,2.56494935746154,4.9272536851572,2.99573227355399,5.32787616878958,5.11198778835654,4.40671924726425,6.41673228251233,4.18965474202643,3.98898404656427,4.75359019110636,4.69134788222914,6.09356977004514,6.49526555593701,4.30406509320417,5.41164605185504,5.35185813347607,5.77144112313002,3.85014760171006,4.66343909411207,0.693147180559945,4.70048036579242,5.06890420222023,5.37989735354046,0,4.96284463025991,5.78996017089725,6.22257626807137,4.4188406077966,6.06842558824411,4.63472898822964,5.9427993751267,4.00733318523247,5.75257263882563,4.44265125649032,4.59511985013459,4.02535169073515
"Series9_NHBE_Mock_4",5.54517744447956,0,5.29330482472449,6.9037472575846,7.22693601849329,0,3.40119738166216,6.46458830368996,5.62040086571715,5.86929691313377,5.51342874616498,9.44636066110407,4.93447393313069,8.426611813185,3.73766961828337,5.85793315448346,7.02553831463852,5.75257263882563,7.19893124068817,5.56068163101553,4.59511985013459,5.37989735354046,4.91265488573605,5.76832099579377,5.14166355650266,4.95582705760126,6.95939851213398,5.97380961186926,6.21060007702465,5.73979291217923,4.46590811865458,5.58724865840025,6.92951677076365,5.9295891433899,0,1.6094379124341,6.56385552653213,4.97673374242057,6.3818160174061,6.09356977004514,5.44673737166631,6.99484998583307,7.68017564043659,7.15148546390474,2.07944154167984,4.82028156560504,5.8664680569333,5.44241771052179,6.79122146272619,5.57215403217776,6.58202513889283,4.65396035015752,5.51745289646471,5.46383180502561,5.50125821054473,7.14598446771439,3.78418963391826,3.13549421592915,2.94443897916644,5.48893772615669,3.58351893845611,5.95583736946483,5.91620206260743,5.12396397940326,7.25629723969068,4.90527477843843,4.89034912822175,5.35658627467201,5.37063802812766,6.93925394604151,7.17548971362422,5.06259503302697,6.18826412308259,5.94542060860658,6.59850902861452,4.44265125649032,5.39816270151775,0,5.23110861685459,5.66988092298052,6.13988455222626,0,5.77765232322266,6.5792512120101,6.93342302573071,5.11799381241676,6.81014245011514,5.32300997913841,6.54391184556479,4.64439089914137,6.46925031679577,4.98360662170834,5.34710753071747,4.80402104473326
"Series9_NHBE_IAV_1",6.45519856334012,0,5.81413053182507,7.55642796944025,8.03495502450216,0,4.31748811353631,7.27586460054653,6.65415252018322,6.91473089271856,6.07534603108868,10.5082678924259,5.16478597392351,9.38664385644458,3.76120011569356,6.65672652417839,7.82124208352356,6.33682573114644,9.13916655252166,6.34035930372775,4.83628190695148,6.21860011969173,5.5683445037611,6.5875500148248,5.92425579741453,6.02586597382531,7.64969262371151,6.98286275146894,7.05961762829138,6.57507584059962,5.39816270151775,6.28599809450886,7.76641689801966,7.10496544826984,0,2.63905732961526,7.24351297466548,5.91889385427315,6.8134445995109,6.77422388635761,6.03787091992214,7.87511928104029,8.45510499910282,7.50604217851812,1.79175946922805,5.39816270151775,6.15697898558556,5.5834963087817,7.35308192051543,5.80814248998044,7.4079243225596,5.98141421125448,6.20253551718792,6.289715570909,6.29341927884648,7.9536697786498,4.29045944114839,3.78418963391826,3.80666248977032,5.93489419561959,3.87120101090789,7.11720550316434,6.32435896238131,5.65599181081985,8.05006542291597,5.64897423816121,6.48768401848461,6.15697898558556,5.6021188208797,7.74196789982069,7.92008319905323,5.80211837537706,6.96885037834195,6.73815249459596,7.42833319419081,5.35185813347607,6.72982407048948,1.6094379124341,5.53338948872752,6.73578001424233,6.8596149036542,0,6.70808408385307,7.35372233039963,7.66902828858968,6.03068526026126,7.44014668066269,5.63835466933375,7.48099216286952,4.93447393313069,6.75227037614174,5.66642668811243,6.38687931936265,5.68697535633982
"Series9_NHBE_IAV_2",4.80402104473326,0,4.43081679884331,6.05678401322862,6.60934924316738,0,2.77258872223978,5.66642668811243,5.23644196282995,5.59471137960184,4.26267987704132,9.08704215563169,3.71357206670431,8.06557942728209,2.70805020110221,5.15905529921453,6.39692965521615,4.46590811865458,7.43307534889858,4.96284463025991,3.25809653802148,4.36944785246702,3.85014760171006,4.68213122712422,4.02535169073515,4.70953020131233,6.09582456243222,5.19849703126583,5.4380793089232,4.96284463025991,3.52636052461616,4.96284463025991,6.34388043412633,5.75574221358691,0,1.09861228866811,5.76519110278484,4.12713438504509,5.23110861685459,5.08759633523238,4.53259949315326,6.2363695902037,6.78897174299217,6.05678401322862,0.693147180559945,3.87120101090789,4.75359019110636,4.24849524204936,6.05208916892442,4.12713438504509,5.71042701737487,4.12713438504509,4.77068462446567,4.85981240436167,4.53259949315326,6.29894924685594,2.89037175789616,2.19722457733622,2.63905732961526,4.21950770517611,1.94591014905531,5.51342874616498,4.94875989037817,4.4188406077966,6.50578406012823,4.02535169073515,4.99721227376411,4.61512051684126,4.15888308335967,5.99146454710798,6.54821910276237,4.30406509320417,5.27811465923052,5.06890420222023,5.74620319054015,3.43398720448515,5.06890420222023,0,3.87120101090789,5.15329159449778,5.25749537202778,0,5.03043792139244,5.95064255258773,6.31896811374643,4.49980967033027,6.02586597382531,4.04305126783455,6.08677472691231,3.43398720448515,5.47227067367148,4.34380542185368,4.60517018598809,3.36729582998647
"Series9_NHBE_IAV_3",4.94875989037817,0,4.35670882668959,6.25382881157547,6.80793494369993,0,3.13549421592915,5.84643877505772,5.11799381241676,5.63835466933375,4.66343909411207,9.43100084299659,3.73766961828337,7.97039490719143,2.39789527279837,4.9272536851572,6.31716468674728,4.74493212836325,5.77455154554441,4.48863636973214,3.55534806148941,4.7361984483945,3.73766961828337,5.10594547390058,4.47733681447821,4.80402104473326,6.20859002609663,5.50533153593236,6.11809719804135,5.25749537202778,3.98898404656427,5.25749537202778,6.31535800152233,5.31320597904179,0,0.693147180559945,5.75890177387728,4.52178857704904,5.40717177146012,5.76832099579377,5.04342511691925,6.52209279817015,7.19893124068817,6.24222326545517,2.19722457733622,3.87120101090789,4.9272536851572,4.68213122712422,6.44730586254121,4.62497281328427,5.94017125272043,4.4188406077966,4.7361984483945,5.05624580534831,4.9416424226093,6.39526159811545,3.66356164612965,1.6094379124341,2.56494935746154,4.90527477843843,2.89037175789616,5.68697535633982,5.01063529409626,4.38202663467388,6.73340189183736,4.71849887129509,5.21493575760899,4.85981240436167,4.91998092582813,6.48616078894409,6.5366915975913,5.04985600724954,6.04025471127741,5.27299955856375,6.21460809842219,4.00733318523247,4.97673374242057,0,4.65396035015752,6.80682936039218,5.62401750618734,0,5.3082676974012,6.04263283368238,6.81454289725996,4.85981240436167,6.26720054854136,4.51085950651685,6.07764224334903,3.91202300542815,5.11799381241676,4.93447393313069,4.94875989037817,4.48863636973214
"Series9_NHBE_IAV_4",4.14313472639153,0,3.63758615972639,5.54517744447956,6.09356977004514,0,2.89037175789616,5.24174701505964,4.27666611901606,5.21493575760899,4.23410650459726,8.64135583403666,2.99573227355399,7.43070708254597,1.6094379124341,4.29045944114839,5.69035945432406,4.23410650459726,5.14166355650266,3.36729582998647,3.13549421592915,3.98898404656427,2.94443897916644,4.65396035015752,3.85014760171006,4.15888308335967,5.53733426701854,5.18738580584075,5.46383180502561,4.72738781871234,3.36729582998647,4.44265125649032,5.64544689764324,4.90527477843843,0.693147180559945,1.09861228866811,4.93447393313069,3.71357206670431,5.03695260241363,5.09375020080676,4.17438726989564,5.8406416573734,6.66185474054531,5.56452040732269,1.94591014905531,3.52636052461616,4.46590811865458,4.02535169073515,5.76519110278484,4.17438726989564,5.21493575760899,3.29583686600433,4.0943445622221,4.39444915467244,4.47733681447821,5.80513496891649,2.70805020110221,1.94591014905531,1.79175946922805,4.36944785246702,2.39789527279837,5.15905529921453,4.48863636973214,3.63758615972639,6.28785856016178,4.20469261939097,4.8283137373023,4.18965474202643,4.11087386417331,5.99645208861902,5.85507192220243,4.00733318523247,5.45958551414416,4.91265488573605,5.5834963087817,3.17805383034795,4.59511985013459,0,3.95124371858143,5.99396142730657,4.82028156560504,0,4.65396035015752,5.28826703069454,6.15697898558556,3.76120011569356,5.55295958492162,3.66356164612965,5.3082676974012,3.25809653802148,4.54329478227,4.33073334028633,4.59511985013459,4.24849524204936
"Series9_NHBE_IAVdNS1_1",5.57215403217776,0,4.79579054559674,6.75343791859778,6.80793494369993,0,3.71357206670431,6.27476202124194,5.79301360838414,5.52545293913178,5.28826703069454,9.37661723160128,4.34380542185368,8.22040309993373,3.49650756146648,5.48063892334199,6.95939851213398,5.49306144334055,7.71912984090673,5.90263333340137,3.93182563272433,5.15329159449778,4.45434729625351,5.87493073085203,4.76217393479776,4.79579054559674,6.69579891705849,5.94017125272043,5.83188247728352,5.47227067367148,4.60517018598809,5.59842195899838,6.65415252018322,5.6937321388027,0,0.693147180559945,6.35437004079735,4.55387689160054,6.19236248947487,5.8664680569333,5.38449506278909,6.86901445066571,7.48380668766583,6.88550967003482,1.94591014905531,4.29045944114839,5.45958551414416,4.99043258677874,6.57646956904822,5.3082676974012,6.35437004079735,4.14313472639153,5.25227342804663,5.11799381241676,5.47646355193151,7.04925484125584,3.49650756146648,2.39789527279837,2.70805020110221,5.10594547390058,3.09104245335832,5.78996017089725,5.48893772615669,5.05624580534831,7.15929190479756,4.79579054559674,4.7361984483945,4.88280192258637,4.70953020131233,6.65544035036765,7.07496319796604,4.9272536851572,5.82304589548302,5.91350300563827,6.1527326947041,3.89182029811063,5.3082676974012,1.38629436111989,5.03695260241363,5.21493575760899,5.8805329864007,0,5.40717177146012,6.30627528694802,6.65027904858742,5.36129216570943,6.48157712927643,4.93447393313069,6.3135480462771,4.35670882668959,6.22851100359118,4.77068462446567,5.25749537202778,4.46590811865458
"Series9_NHBE_IAVdNS1_2",5.06259503302697,0,4.07753744390572,6.41999492814714,6.32076829425058,0,2.77258872223978,5.5683445037611,5.21493575760899,5.15329159449778,4.58496747867057,8.94233019932187,4.34380542185368,7.67368812926773,3.43398720448515,5.2257466737132,6.63594655568665,4.39444915467244,6.88550967003482,5.50125821054473,3.46573590279973,4.64439089914137,3.63758615972639,5.12989871492307,3.93182563272433,4.39444915467244,6.06145691892802,4.97673374242057,5.16478597392351,4.86753445045558,4.12713438504509,4.88280192258637,6.24416690066374,5.3082676974012,0,0,6.15060276844628,3.71357206670431,5.4380793089232,5.2040066870768,4.48863636973214,6.23048144757848,6.70073110954781,6.36818718635049,1.38629436111989,3.8286413964891,4.68213122712422,4.88280192258637,6.21460809842219,4.62497281328427,5.48479693349065,3.73766961828337,4.75359019110636,4.76217393479776,4.89783979995091,6.41999492814714,3.13549421592915,2.19722457733622,2.484906649788,4.68213122712422,2.99573227355399,5.18738580584075,4.91998092582813,4.21950770517611,6.2363695902037,3.73766961828337,4.21950770517611,4.11087386417331,4.12713438504509,5.78996017089725,6.53813982376767,3.95124371858143,5.06890420222023,5.07517381523383,5.26269018890489,3.29583686600433,4.89034912822175,0.693147180559945,4.15888308335967,4.36944785246702,5.17614973257383,0,4.62497281328427,5.62762111369064,6.03548143252476,4.57471097850338,5.76519110278484,4.14313472639153,5.89440283426485,3.71357206670431,5.4553211153577,4.20469261939097,4.15888308335967,3.71357206670431
"Series9_NHBE_IAVdNS1_3",5.19849703126583,0,3.98898404656427,6.55677835615804,6.79682371827486,0,3.63758615972639,5.9295891433899,5.66988092298052,5.66296048013595,4.69134788222914,9.55286568031047,3.46573590279973,8.00001409367807,2.70805020110221,4.78749174278205,6.5424719605068,4.94875989037817,6.19644412779452,5.52545293913178,3.3322045101752,4.52178857704904,3.78418963391826,5.70044357339069,4.81218435537242,4.80402104473326,6.28785856016178,6.0591231955818,6.27664348934164,5.605802066296,4.4188406077966,5.02388052084628,6.30078579466324,5.44241771052179,0,1.6094379124341,6.03068526026126,4.21950770517611,5.8171111599632,5.91350300563827,5.06890420222023,6.69208374250663,7.26752542782817,6.27287700654617,2.30258509299405,3.91202300542815,4.77912349311153,4.89783979995091,6.55250788703459,4.70953020131233,5.9427993751267,4.43081679884331,4.79579054559674,5.16478597392351,5.35185813347607,6.69084227741856,3.52636052461616,2.39789527279837,2.39789527279837,4.96284463025991,2.89037175789616,6.0088131854426,4.93447393313069,4.64439089914137,7.01301578963963,4.85981240436167,5.2257466737132,4.74493212836325,4.59511985013459,6.73696695800186,6.66185474054531,4.95582705760126,5.67332326717149,5.25749537202778,6.0330862217988,3.68887945411394,5.28826703069454,1.09861228866811,4.63472898822964,6.79346613258001,5.6937321388027,0.693147180559945,5.43372200355424,5.98645200528444,6.76619171466035,5.47227067367148,6.34388043412633,4.58496747867057,6.4831073514572,3.66356164612965,5.06890420222023,4.55387689160054,5.09375020080676,4.65396035015752
"Series9_NHBE_IAVdNS1_4",5.00394630594546,0,4.65396035015752,7.06561336359772,6.22653666928747,0,3.29583686600433,5.62040086571715,5.72358510195238,5.41164605185504,4.47733681447821,9.75880854116668,4.20469261939097,7.54802896993501,2.63905732961526,4.98360662170834,6.85646198459459,5.01727983681492,6.63594655568665,5.83188247728352,3.55534806148941,4.39444915467244,3.52636052461616,5.4971682252932,4.40671924726425,4.36944785246702,6.94889722231331,5.66988092298052,5.66642668811243,5.48063892334199,4.68213122712422,5.14166355650266,6.71659477352098,5.19295685089021,0,1.38629436111989,6.64378973314767,4.26267987704132,5.90536184805457,5.79301360838414,5.27811465923052,6.87212810133899,7.11232744471091,6.92461239604856,2.99573227355399,4.77912349311153,3.8286413964891,5.55682806169954,6.05678401322862,5.31320597904179,6.37672694789863,3.36729582998647,5.22035582507832,5.00394630594546,5.29831736654804,6.87626461189077,3.66356164612965,3.17805383034795,2.484906649788,4.9272536851572,3.95124371858143,5.47227067367148,5.38449506278909,4.61512051684126,7.11558212618445,4.38202663467388,4.31748811353631,4.85981240436167,5.10594547390058,6.29894924685594,6.91373735065968,4.94875989037817,5.28320372873799,4.7361984483945,5.53338948872752,3.78418963391826,5.03695260241363,1.09861228866811,5.17614973257383,6.73101810048208,5.42053499927229,0.693147180559945,5.23644196282995,5.92692602597041,6.32256523992728,5.89440283426485,6.53378883793334,5.04985600724954,6.33327962813969,4.4188406077966,5.13579843705026,4.75359019110636,4.89034912822175,4.00733318523247
"Series9_NHBE_IFNB_4h_1",5.99396142730657,0,4.89034912822175,6.70073110954781,7.36833968631138,0,4.17438726989564,6.61606518513282,5.83188247728352,5.98141421125448,5.49306144334055,9.57734181363222,4.75359019110636,8.69701161799207,3.55534806148941,5.51745289646471,7.34148385236316,5.74939298590825,7.26612877955645,6.42324696353352,3.8286413964891,5.08759633523238,4.66343909411207,5.74939298590825,4.98360662170834,4.98360662170834,6.93925394604151,5.98393628068719,6.15909538849193,5.75890177387728,4.20469261939097,6.27287700654617,7.16703787691222,6.33327962813969,0,0,6.30991827822652,4.72738781871234,6.37331978957701,6.02344759296103,5.14749447681345,7.29573507274928,7.76387128782022,7.18690102041163,1.09861228866811,4.61512051684126,5.94803498918065,4.89783979995091,6.53233429222235,5.08759633523238,6.3818160174061,4.56434819146784,5.50533153593236,5.02388052084628,5.63478960316925,7.51588908521513,3.93182563272433,2.63905732961526,3.13549421592915,5.44241771052179,3.04452243772342,6.25766758788264,5.70711026474888,5.25227342804663,7.52725591937378,4.63472898822964,5.53338948872752,5.41164605185504,4.97673374242057,6.86901445066571,7.06817200038804,5.18738580584075,5.94017125272043,6.30078579466324,6.5191472879404,4.21950770517611,5.74620319054015,1.09861228866811,5.15329159449778,6.04500531403601,6.1246833908942,0,5.68017260901707,6.73933662735717,7.1785454837637,4.969813299576,6.80350525760834,5.34710753071747,6.75343791859778,4.93447393313069,6.3818160174061,4.82028156560504,5.31320597904179,4.55387689160054
"Series9_NHBE_IFNB_4h_2",5.87773578177964,0,4.7361984483945,6.61069604471776,7.24636808010246,0,3.80666248977032,6.50578406012823,5.45958551414416,5.88887795833288,5.40267738187228,9.46977727898766,4.55387689160054,8.55082137239622,3.43398720448515,5.32787616878958,7.23777819192344,5.71042701737487,7.26542972325395,6.30627528694802,3.68887945411394,5.15329159449778,4.61512051684126,5.80211837537706,5.17048399503815,4.91265488573605,6.85646198459459,5.89440283426485,6.06378520868761,5.76519110278484,4.60517018598809,6.23832462503951,7.14755927118945,6.14418563412565,0,0.693147180559945,6.361302477573,4.62497281328427,6.3818160174061,5.8805329864007,5.12396397940326,7.25205395185281,7.69393732550927,7.11558212618445,1.6094379124341,4.46590811865458,5.90808293816893,4.97673374242057,6.39859493453521,5.00394630594546,6.34388043412633,4.49980967033027,5.36597601502185,4.95582705760126,5.4380793089232,7.43602781635185,3.8286413964891,2.07944154167984,2.77258872223978,5.19849703126583,3.36729582998647,6.22059017009974,5.57594910314632,5.2257466737132,7.55433482372575,4.70953020131233,5.29831736654804,5.44241771052179,5.04342511691925,6.82001636467413,7.04403289727469,4.89034912822175,6.00388706710654,6.15060276844628,6.43615036836943,4.11087386417331,5.68357976733868,0.693147180559945,5.04985600724954,6.01859321449623,5.99645208861902,0,5.65248918026865,6.64248680136726,7.04315991598834,4.83628190695148,6.7900972355139,5.39362754635236,6.63331843328038,4.78749174278205,6.37672694789863,4.62497281328427,5.2040066870768,4.39444915467244
"Series9_NHBE_IFNB_6h_1",5.8805329864007,0,4.30406509320417,6.3297209055227,6.97447891102505,0,3.46573590279973,6.42648845745769,5.44241771052179,5.80211837537706,5.24174701505964,9.21979553074694,4.30406509320417,8.45276133125685,3.55534806148941,4.97673374242057,6.86171134048073,5.54907608489522,7.2737863178449,6.14846829591765,3.55534806148941,4.96284463025991,4.40671924726425,5.80211837537706,4.969813299576,4.77912349311153,6.69332366826995,5.8636311755981,6.07073772800249,5.50938833662798,4.24849524204936,5.89164421182577,6.72262979485545,5.91889385427315,0,1.09861228866811,5.95324333428778,4.40671924726425,6.26909628370626,5.80211837537706,4.78749174278205,6.88857245956536,7.56060116276856,6.87935580446044,1.38629436111989,4.26267987704132,5.8636311755981,4.33073334028633,6.29894924685594,4.84418708645859,6.0282785202307,4.35670882668959,5.12989871492307,4.45434729625351,5.34710753071747,7.19218205871325,2.89037175789616,1.79175946922805,2.39789527279837,4.72738781871234,2.89037175789616,5.87493073085203,5.3082676974012,4.83628190695148,7.25276241805319,4.34380542185368,5.11198778835654,5.14166355650266,4.59511985013459,6.65672652417839,6.72262979485545,4.80402104473326,5.64190707093811,6.02586597382531,6.53524127101366,3.98898404656427,5.4971682252932,1.38629436111989,4.56434819146784,5.57594910314632,5.65599181081985,0,5.48479693349065,6.42162226780652,6.82001636467413,4.77068462446567,6.56244409369372,4.49980967033027,6.24416690066374,4.45434729625351,6.22059017009974,4.15888308335967,5.32300997913841,4.36944785246702
